labelId,labelName,status,websiteUrl,producer,hasSpecialization,hasCountry
26489,silvis records,active,nan,"[3540422227, 3540407794, 3540401099, 3540335986]",['ambient doom metal'],1
26490,halotan records,on hold,nan,[3540334699],['industrial metal'],13
26494,speed ritual records,active,http://speedritualrecords.storenvy.com/,"[3540348736, 3540327816, 3540378296, 3540381897, 3540551989, 3540529516, 3540339117, 3540550068, 3540419698, 3540550171, 3540466778, 3540348879, 3540545842, 3540545834, 3540358392, 3540376954, 3540398604, 3540392841, 3540449056, 3540366421, 3540545844, 3540341883]","['death metal', 'death metal with grindcore', 'doom metal']",1
26495,dead moon records,active,http://deadmoonrecords.wixsite.com/dmrstore,"[110185, 113213, 3540374224]","['ambient doom metal', 'depressive black metal']",1
26504,milhan müzik,active,nan,[3540336013],[],44
26508,fallen empire records,closed,http://www.fallenempirerecords.com/,"[3540352232, 3540371971, 3540398928, 3540426538]",['black metal'],1
26514,nosferatu records,active,nan,[6003],[],1
26515,dark arts records,unknown,nan,[122072],[],1
26518,odío & repulsión records,closed,nan,[3540346020],"['black metal', 'death metal']",22
26529,quality control hq,active,http://www.qualitycontrolhq.com/,"[3540517831, 3540537312, 3540507375, 3540448361, 3540551466, 3540537613, 3540474204, 3540536566, 3540501076]","['death metal with hardcore', 'crossover metal']",3
26534,steamroller  records,active,http://www.steamrollerrecords.com/,"[3540305133, 3540354920, 3540372316, 3540282051, 3540412302]","['death metal', 'black metal']",1
26536,arte ancestral records,active,https://arteancestralshop.blogspot.com,"[3540469239, 3540467862, 3540462715, 12182, 3540463308, 3540467389, 3540462625, 3540366541, 3540336206]","['black metal', 'pagan metal', 'viking metal', 'folk metal']",23
26545,rocket recordings,active,http://www.rocketrecordings.com/,[3540424105],[],3
26552,grand trine productions,active,http://grandtrineproductions.com/,[3540336279],[],
26574,jetglow recordings,active,http://www.jetglowrecordings.it/,[3540336377],"['rock with doom metal', 'black metal with punk', 'metal']",12
26579,asgard hass productions,active,http://www.asgard-hass.ch/,"[3540454790, 3540440256, 3540461218, 3540260667, 3540402660, 16158, 3540409797, 3540498029, 3540413363, 3540431634, 3540293653, 3540355788, 3540508543]",['black metal'],45
26589,black goat productions,unknown,nan,[18244],[],5
26628,demonizer producciones,active,nan,"[3540476619, 3540449352, 32193]",[],2
26631,angel's fist records,closed,nan,[3540260983],"['doom metal', 'stoner metal', 'sludge metal', 'southern metal']",
26635,black flag records,active,nan,[31889],[],29
26636,hatred productions,active,nan,[9385],"['black metal', 'death metal']",31
26642,wiolence worldwide,active,nan,[3540336476],[],1
26652,palaver records,active,http://www.palaverrecords.com/,[3540336512],[],1
26656,sit and spin records,active,http://www.sitandspinrecords.blogspot.com/,[3540374779],"['black metal with punk', 'heavy metal with hard rock', 'metal']",1
26658,serpent's eye records,closed,http://serpentseyerecords.blogspot.com/,"[99985, 3540398693, 3540372237, 3540261900, 3540349503]",[],41
26659,witch hunt records,active,nan,[89948],['death metal'],20
26661,knochensack versand,active,http://www.knochensack.com/,[3540319060],['black metal'],5
26682,slaughterhouse recordings,unknown,nan,[65053],[],
26683,slaughter house records,unknown,nan,[124926],[],1
26688,bad road records,closed,https://badroad.bandcamp.com,"[3540435456, 3540389821, 3540354837, 87774, 3540272993]","['sludge metal', 'stoner metal', 'doom metal']",14
26689,veterans records,active,http://www.facebook.com/veteransrecords,"[3540283088, 3540336671, 4663, 3540308369, 63238, 3540333295, 3540399389, 3540341786, 3540352389, 3540319168]","['black metal', 'death metal', 'thrash metal']",2
26698,ominous recordings,active,https://ominousrecordings.bandcamp.com,"[3540323399, 3540372279]",[],15
26704,steinvakt records,closed,nan,[3540342506],['black metal'],5
26715,headless horseman,active,http://www.headhorsenz.com/,[3540289824],[],17
26721,på gamle stier,active,nan,[3540370297],[],14
26722,old skull productions,changed name,https://old-skull-productions.soldigo.com/,"[3540427224, 3540407423, 3540372473, 3540470487]","['black metal', 'death metal', 'doom metal']",37
26730,culebra anticorporation records,active,http://culebraanticorporation.weebly.com/,"[3540380413, 3540337736]","['metal', 'ambient doom metal']",57
26744,blackdog records,active,nan,"[3540550130, 3540336927]",[],1
26747,the jenggala production,changed name,http://thejenggala.comze.com/,"[3540375563, 3540337854, 3540375562, 3540363580, 3540346759, 3540376257, 3540341343, 3540371333, 3540369184]",['black metal'],53
26761,wolves curse records,active,nan,"[3540356982, 3540271543]","['death metal', 'black metal']",23
26762,r-a production,active,nan,"[3540261702, 3540297904, 3540296294, 35008, 3540296700, 3540261865, 3540318508]",['black metal'],53
26766,air tuhan production,changed name,nan,[3540352064],['black metal'],53
26772,mbr music,active,http://www.mbrmusic.com/,"[3540337032, 3540430509]",[],
26775,darkened empire,active,nan,[3540336546],[],
26780,beyond the sun records,on hold,nan,[3540372843],"['black metal with crust', 'death metal with hardcore', 'death metal with grindcore', 'metal']",75
26790,sepulchral music,active,http://myspace.com/sepulchralmusic,[53498],"['black metal', 'death metal', 'thrash metal']",48
26813,criminal attack records,active,http://www.criminalattack.com/,[10829],"['black metal with crust', 'black metal with punk']",23
26827,einsamkeit tapes,active,http://huldrekall.blogspot.com/,"[3540337287, 3540337317, 3540422977]",['black metal'],1
26847,in-demand records,unknown,nan,[95274],[],
26858,carnage music,active,http://myspace.com/carnagemusic666,[107626],['black metal'],38
26859,r'lyeh sound,unknown,nan,[42644],[],1
26860,kerosene records,active,nan,[3540337306],"['metal', 'rock with doom metal']",3
26862,planet fuzz,active,nan,[3540328252],[],7
26865,latinus productions,active,nan,[3540270856],"['black metal', 'neofolk black metal']",1
26882,btsp,active,nan,[107999],[],1
26895,skeleton ears,active,http://www.skeletonears.com/,[3540337409],[],24
26898,imsb,active,http://www.imsb.eu/,[74260],[],50
26900,anti-héroes producciones,active,https://www.facebook.com/antiheroesprods/,"[3540447472, 3540327894]",[],20
26903,tb records,active,http://tb-records.com/,[3540337444],"['death metal', 'thrash metal']",29
26913,suspiria records,active,http://www.suspiriarecords.com/,"[3540359022, 3540356505, 3540389242, 3540256985, 3540365683, 3540423627, 3540357638, 61474, 3540266507, 3540352111, 53971, 3540351636]",[],4
26914,xmen records,active,nan,"[3540375247, 3540381126, 3540344944]","['black metal with crust', 'death metal with hardcore', 'death metal with grindcore', 'powerviolence', 'extreme metal']",14
26917,gonzo multimedia,active,https://www.gonzomultimedia.co.uk/,[6763],[],3
26919,good to die records,active,http://www.goodtodierecords.com/,"[3540430447, 72757]",[],1
26922,e.a.n.m.,closed,http://elitesancestrales.blogspot.mx/,"[3540342313, 3540398417, 3540343752]","['black metal', 'folk metal', 'power metal with dark ambient influences', 'pagan metal']",20
26925,burning hell records,active,nan,[3540482753],[],15
26927,rebirth records,active,nan,[118655],[],
26931,extreme metal africa,active,nan,[3540336787],[],
26936,blood and brutality records,active,http://www.bloodandbrutality.com/,"[3540384566, 3540420209, 3540332076, 3540351254, 3540344183, 3540337616, 41568, 3540348181]","['death metal', 'thrash metal', 'groove metal']",1
26937,dear future records,active,nan,[3540259726],[],1
26939,jungle survival sounds,changed name,https://myspace.com/junglesurvivalsounds/,[3540399632],[],53
26942,bm records,active,nan,[3540415357],[],53
26944,final earthbeat productions,closed,nan,[3540304973],['black metal'],12
26945,elegy music,closed,nan,[27762],"['black metal', 'death metal', 'doom metal', 'gothic metal', 'thrash metal']",12
26947,arcana noctis,active,http://www.arcananoctis.com/,[56728],"['black metal', 'death metal']",54
26949,joki records,active,nan,[3540277774],[],
26951,cynnormal lab recordings,active,nan,[4948],[],1
26959,vertex records,active,nan,[3540337707],[],37
26960,mortis humanae productions,on hold,https://web.archive.org/web/20180310131656/http://mortishumanae.com/,"[3540341057, 3540395650, 3540388826, 3540337866, 3540354003, 3540356641, 3540364452, 3540338389]",['black metal'],29
26963,attic records,unknown,http://www.attic.cl/,[21144],[],22
26968,witch bukkake records,active,http://witchbukkakerecords.blogspot.com/,[3540337754],['death metal with grindcore'],29
26971,metallian editions,active,http://www.metallian.net/,[13913],['metal'],29
26973,deathrune records,active,http://www.deathrune-records.com/,"[3540395549, 49755, 3540375857, 3540357992, 56006, 3540424008, 103182]","['black metal', 'death metal']",4
26978,metaltifus productions,active,http://www.metaltifus.wix.com/prod-distro,"[3540263414, 3540478582]",['death metal'],25
26979,rmb records,unknown,nan,[114565],[],5
26981,enigmatic records,active,http://www.enigmaticrecords.com/,"[3540323422, 3540335785]",[],7
26986,infektion records,active,http://www.infektion.pt/records/,"[79225, 3540294336]",[],18
26987,imperial march records,unknown,nan,[3540337838],['black metal'],18
26993,ciptarea records,active,http://www.facebook.com/ciptarea.stuffs,[3540337861],[],53
26998,cvlminis,active,http://www.cvlminis.rigorismprod.ru/,"[3540426927, 3540415576, 62011, 3540409477, 3540427621, 87683, 3540276217, 3540431995, 3540447864, 3540454353, 3540472987, 3540436212, 3540409479, 3540383961, 3540441295, 3540434861, 115914, 3540383622, 3540373296, 3540438283, 3540419977, 3540394527, 3540314025, 3540427762, 3540348412, 3540322894, 3540411191, 3540462798, 3540498022, 3540425175, 10767, 3540425664, 3540386886, 3540438280, 3540390589, 3540427615, 3540377204, 3540466322, 3540426325, 3540276298, 3540376552, 3540374840, 3540405274, 3540319489, 3540377207, 3540376585, 3540370423, 3540427614, 3540427004, 3540451373, 3540458356, 3540350901, 3540442738, 3540402086, 3540447826]","['black metal', 'power metal with dark ambient influences', 'doom metal', 'drone metal', 'death metal with noise elements']",14
26999,break the connection records,active,nan,[3540337880],[],26
27005,youngblood music promotion,active,http://www.youngblood-music-promotion.de/,[3540337894],[],5
27011,colectivo central dogma,active,http://myspace.com/proyectodogmaecuador,[106883],[],56
27017,extreme sound productions,active,nan,[3540523464],[],63
27023,sturmglanz black metal manufaktur,active,http://www.sturmglanz.de,"[3540515958, 3540419354, 70345, 3540347423, 3540413605, 3540483552, 3540481958, 3540436399, 3540511936, 3540526787, 3540338886, 3540527361, 3540350224, 3540481541, 77308, 115422]","['black metal', 'pagan metal']",5
27027,cracknation records,active,http://www.cracknation.com,[3540336681],[],1
27028,daiki sound,active,http://daiki-sound.jp/,[3540440519],['indie'],26
27037,skol records,closed,http://www.skolrecords.com,"[53818, 1526, 4462, 3540402298, 3540299101, 1875, 1435]","['nwobhm', 'heavy metal', 'speed metal', 'power metal']",13
27040,eclipse records,active,https://www.eclipserecords.com,"[3540371582, 3540538241, 3540454051, 3540280606, 3540369109, 2518, 3540470944, 3540434217, 3540352356, 3540493820, 3540461603, 3540277797, 3540461111, 3540551424]","['heavy metal with hard rock', 'heavy metal']",1
27050,abyssmo productions,active,http://www.facebook.com/abyssmoprods,"[3540522650, 3540449907, 3540347272, 3540437838, 3540351420]","['black metal', 'thrash metal', 'death metal', 'doom metal']",20
27057,hels' trash industries,active,nan,[3540362715],[],1
27060,sub rosa,active,http://subrosa.itcmedia.net/en.html,[106702],"['electronic metal', 'death metal with noise elements']",24
27074,northern circle,active,nan,[14855],['black metal'],12
27076,nocturnal celebration distro,active,nan,[3540340138],"['black metal', 'death metal']",23
27080,dragonblood records,active,nan,[3540338117],[],5
27082,bilocation records,active,http://www.kozmik-artifactz.com,[3540281009],"['stoner metal', 'doom metal']",5
27085,apostasy records,active,http://www.apostasyrecords.com/,"[3540337849, 502, 3540268770, 3540529449, 29085, 13515, 3540519713, 3624, 847, 3540286881, 10046, 3540397255, 7070, 3540379680, 3540323529, 3540349058, 3540486340, 817, 303, 3540357738, 3540309569, 405, 13572, 3540460564, 3540475504, 3540334455, 3540432908, 3317, 5178, 53290, 82444, 5199, 3540464953, 66938]","['death metal', 'black metal']",5
27086,grave new music,active,nan,"[23755, 51148]",[],
27087,rügencore records,active,http://ruegencore-records.de,"[3540338159, 3540397599, 3540462564, 3540398347]",[],5
27095,black hole records,closed,nan,"[57905, 3540495247]",[],7
27098,bio rad records,active,nan,[3540313167],[],1
27108,wvje,active,nan,"[3540324791, 3540342814]",[],29
27109,yaag records,active,nan,[3540335920],[],
27112,lapis lazuli,active,http://www.magic-metal.com,"[3540340984, 3540317392, 3540385889, 3540423050]",[],22
27117,hateforgedmetal,active,http://www.reverbnation.com/label/hateforgedmetal,[3540326813],[],
27125,stir it up records,active,nan,[3540338270],[],1
27128,atomic vision productions,active,http://atomicvisionprods.blogspot.com,"[3540527871, 3540295588]","['black metal', 'thrash metal', 'death metal']",68
27131,disjointed records,active,nan,[3540338280],[],1
27149,xtrememusick production,unknown,nan,[3540338320],[],53
27153,patriotic records,active,nan,[3540338322],[],
27156,sige records,active,http://sigerecords.blogspot.com/,[107315],[],1
27161,septic aroma of reeking stench,active,https://www.facebook.com/septicaromaofreekingstenchofficial/,"[3540393679, 3540499142]","['goregrind with doom metal elements', 'death metal with grindcore', 'death metal with noise elements']",19
27164,bsfd records,active,http://myspace.com/bsfdrecords,"[3540518639, 3540337081, 3540446035, 3540407404]","['rock with doom metal', 'metal', 'alternative metal']",13
27167,domestic genocide records,active,https://dgrecords.bandcamp.com/,"[3540339632, 3540341463, 3540347691, 3540328868, 3540379176, 3540343372, 3540404286, 3540389494, 3540342545, 3540352022]","['doom metal', 'drone metal', 'sludge metal', 'black metal with punk', 'black metal']",1
27173,orgasmatrön records,active,https://www.facebook.com/pages/orgasmatron-records/195505510495725,"[46417, 3540373290]","['black metal', 'death metal', 'doom metal']",73
27177,art of silence,active,http://www.solitude-prod.com/rus_releases_aos.html,"[67888, 3540323100]",[],14
27191,rds press,changed name,http://www.dadproduction.pl/rds_press.html,[35091],['doom metal with various influences'],13
27192,rottweiler records,active,http://www.rottweilerrecords.com/,"[3540256497, 79116, 126573, 3540535436, 3540382319, 3540288204, 3540450299, 3540344742, 3540303282, 3540440253, 3540447140, 6009, 3540534228, 76428, 1771, 3540542018, 99981, 3540450217, 123227, 3540513939, 3540359855, 3540488836, 3540476842, 5266, 3540380837, 3540546900]","['metal', 'black metal with punk']",1
27200,corvo records,on hold,nan,"[31005, 26027, 23584, 100731]",['black metal'],23
27204,shaman of horrors offerings,unknown,http://shamanofhorrors.blogspot.com,[3540407624],[],1
27216,funeral empire records ltd.,active,nan,[589],[],1
27220,cataclysmic metal records,active,nan,"[3540464278, 91845, 3540464122]","['heavy metal', 'thrash metal']",1
27224,grieve records,active,nan,[3540386209],[],53
27226,mas-kina recordings,active,http://www.mas-kinarecordings.com/,"[3540338610, 18868]","['death metal with hardcore', 'indie rock']",10
27230,argenreich records,active,http://argenreichrecords.blogspot.com.ar/,"[3540341794, 3540310449, 3540414333]",['black metal'],21
27234,metalbox recordings,on hold,http://metalboxrecordings.com/,[3540262150],['heavy metal'],3
27237,red matter records,active,nan,[66783],[],1
27241,muntah production,active,nan,"[3540298184, 3540298758]",[],53
27244,new standard elite,active,https://www.newstandardelite.com,"[3540542961, 3540338447, 3540503245, 3540481288, 3540546549, 6703, 3540372917, 3540424857, 3540488755, 3540354876, 3540527808, 4384, 3540459199, 3540266950, 3540490034, 3540374609, 3540451608, 3540552756, 3540510301, 3540459928, 9073, 3540464009, 3540501174, 3540399711, 3540485102, 3540502121, 3540389227, 3540529572, 3540509792, 3540344484, 3540442137, 3540315641, 3540449302, 3540390860, 3540470539, 3540352620, 3540464587, 3540423269, 3540485174, 212, 3540542312, 3540391155, 3540537579, 3540495952, 126146, 3540470914, 3540336915, 3540270623, 3540470913, 49828, 3540344188, 3540413543, 2304, 3540526278, 3540540308, 3540455750, 3540446379, 3540482063, 3540438482, 3540514603, 3540525004, 3540469146, 3540400126, 3540502949, 3540375016, 3540547996, 3540496144, 3540477642, 3540414547, 3540386007, 3540517498, 3540538205, 3540523070, 3540429815, 3540551531, 3540409103, 3540437441, 3540548603, 3540421103, 3540532648, 26883, 3540482922, 7390, 3540457690, 3540262186, 3540444571, 3540420449, 3540527707, 3540430092, 3540498193, 35045]",['brutal death metal'],1
27247,uncreation records,active,http://uncreationrex.blogspot.com//,[23325],"['black metal', 'death metal']",22
27250,lament records,active,https://www.facebook.com/lamentrecords/,"[116951, 89481, 3540436048, 3540410265, 3540509786, 3540461014, 6460, 3540259521, 3540280179, 3540451950, 3540326769]",[],20
27251,devil's seed productions,active,https://www.facebook.com/devils-seed-prods-102928535065868,"[3540479250, 3540338312, 3540405814]",[],56
27254,thoursmusic,active,nan,[3540371412],[],20
27255,zzpot,active,https://www.facebook.com/zzpotrecords/,[3540334558],"['heavy metal with stoner rock influences', 'doom metal', 'progressive metal', 'psychedelic doom metal']",1
27260,viha records,closed,nan,[29129],"['thrash metal with alternative rock', 'metal']",35
27262,kill yourself productions,unknown,nan,"[106908, 3540281559, 3540288253]",[],23
27263,metal sin records,active,nan,[3540338771],[],21
27265,kraser productions,active,http://kraser-productions.blogspot.com/,"[3540350666, 127551, 100325, 3540371095]",['black metal'],56
27270,unholy distro,active,https://www.facebook.com/unholy-distro-874570419304396/,[3540292847],['black metal'],19
27275,the evil production,active,nan,"[3540285243, 3540431676]","['black metal', 'symphonic black metal']",53
27284,dethroned productions,active,http://www.thronerecords.net/,[3540342440],[],4
27285,capitalgames records,active,http://soundcloud.com/capitalgames-records,[124703],"['death metal with hardcore', 'black metal with punk', 'rock with doom metal']",7
27289,devil dogface records,active,nan,[121775],[],
27297,smegma records,closed,nan,[63058],[],21
27300,contaminated tones productions,active,https://contaminatedtones.blogspot.com/,"[3540346459, 3540367025, 3540354066, 41236, 3540338921, 3540303010, 3540408211]",[],1
27310,hex records,unknown,nan,"[58768, 3844]",[],15
27314,boneyard records,unknown,http://www.boneyardrec.com/,"[3540414853, 3540398116, 3540328545, 3540398114]",[],15
27318,master of disharmony records,unknown,nan,[3540492630],[],53
27331,supernova records,active,https://supernovarecordsusa.com/,[46407],"['death metal with hardcore', 'noise rock', 'experimental metal', 'metal']",1
27332,trident music international,closed,nan,[3540339030],['doom metal with various influences'],3
27337,golden throne empire production,unknown,nan,[67721],[],38
27338,hammerkrieg productions,closed,nan,"[3540411783, 3540413044, 3540419709, 3540422124, 3540283841]","['black metal', 'death metal', 'drone metal']",1
27350,mort productions,closed,http://www.mortproductions.pl,[3540339157],['black metal'],13
27352,forbidden music,active,nan,[3540321643],"['black metal', 'death metal']",23
27353,innerstrength records,active,https://www.innerstrengthmusic.com/,"[3540265823, 3540435103, 3540403345, 3540341265, 103933, 107258, 3540424895]","['death metal with hardcore', 'metal', 'black metal with punk']",1
27355,regenerative productions,active,http://www.regenerativeproductions.no/,[3540339189],"['experimental metal', 'folk metal']",10
27391,goat kult productions,closed,nan,[21632],['black metal'],23
27392,ancestral records,unknown,nan,[105689],['heavy metal'],21
27402,black lodge records,active,https://blacklodge.se/,"[2296, 17878, 3540327430, 3540442300, 3540362871, 68985, 3540342047, 3540460919, 3540402454, 17739, 3540514375, 2249, 3601, 3540306695, 47481, 6653, 3540496178, 251, 3540425106, 21272, 3540384334, 3540265595, 1613, 3540479146, 8561, 3540393908, 3540414569]","['black metal', 'death metal', 'heavy metal', 'power metal', 'gothic metal', 'thrash metal']",15
27406,blackwinds productions,active,nan,"[3441, 3540348862, 40656, 3540297692]","['black metal', 'death metal']",48
27408,destruktion records,active,http://www.destruktionrecords.blogspot.com,"[3540425636, 3540356669, 3540406454, 3540391359, 3540507543, 52486, 3540428515, 3540431239]","['black metal', 'thrash metal', 'speed metal', 'death metal']",5
27410,loyalty records,active,http://www.loyalty-records.com/,"[3540372581, 3540546707]",[],37
27412,putrid cult,active,http://www.putridcult.pl/,"[3540314081, 3540547355, 3540449561, 35970, 3540281072, 3540433855, 4796, 3540403270, 3540423925, 3540361538, 82750, 40172, 3540467640, 3540473697, 3540455483, 3540378533, 6418, 3540475776, 3540256041, 3540496565, 55763, 3540455475, 3540402251, 3540403973, 3540445825, 3540502631, 3540476518, 3540422982, 3540397298, 3540403074, 3540408553, 3540378532, 3540392541, 3540545265, 3540354734, 3540366935, 3540466067, 3540408640, 3540386418, 3540464518, 3540404882, 3540438288, 3540470081, 3540432748, 3540445037, 3540359197, 3540454122, 3540523203, 3540463495, 3540371426, 3540324294]",['black metal'],13
27416,hsp productions,active,http://www.hsp-productions.com,"[3540483271, 94092, 3540354680, 3540430412, 3540346473, 3540354390, 3540344832, 100166, 91499, 3540298491]",['metal'],6
27425,s.a.f. productions,active,http://www.saf.com.tr/,[3934],[],44
27432,heavy psych sounds,active,http://www.heavypsychsounds.com/,"[3540454142, 3540432370, 3540293109, 3540411086, 3540260589, 6782, 96731, 3540459470, 3540422466, 3540409445, 3540407752, 3540498107, 3540460583, 3540439435, 3540456461, 3540365127, 3540340531, 3540497094, 3540398527, 3540501525, 17380, 35820, 3540341563, 3540423284, 443, 3540463004, 3540533416, 3540474393, 3540275762, 3540538577, 3540337299, 3540349690, 3540498556, 3540379383, 3540399604]","['psychedelic rock', 'doom metal', 'stoner metal', 'sludge metal']",12
27439,high spirit records,active,nan,[3540339653],[],1
27444,xnilo records,active,http://www.xnilorecords.com/,[124093],['rock with doom metal'],1
27454,bleak environment,active,nan,"[3540343715, 3540339712]","['raw black metal', 'harsh noise', 'industrial metal']",1
27461,the angle obscure,active,nan,[3540339743],[],1
27474,art gates records,active,http://www.artgatesrecords.com,"[3540353842, 3540488768, 3540459527, 4144, 3540284552, 3540414236, 3540357445, 3540443320, 35810, 3540382433, 3540315634, 3540440201, 3540434548, 3540397193, 3540392885, 3540434101, 3540334979, 3540389472, 3540377475, 3540344490, 3540310836, 3540373177, 61825, 72393, 3540386920, 3540381803, 3540320839, 3668, 3540502898, 13994, 3540532003, 3540345519, 3540418231, 3540404354, 7334, 3540387225, 3540431044, 3540427778, 3540261862, 3540520417, 3540462191, 3540377236, 36359, 91110, 7389, 3540485131, 3540368269, 3540322417, 33899, 3540434681, 3540324618, 3540481992, 3540419601, 3540469246, 3540437606, 12396, 3540266802, 40763, 3540332522, 3540466568, 5308, 3540321734, 85044, 78534, 3540331960, 3540513088, 3540398624, 112848, 3540364263, 93864, 3540393134, 3540371178, 3540522645, 3540434982, 3540410947, 3540418508, 3540376340, 3540413750, 3540425737, 3540389546, 14046, 3540260315, 101815, 3540385834, 3540477188, 3540428674, 3540452337, 111995, 3540355344, 3540290849, 3540470049, 3540460500, 108860, 3540478726, 3540417502, 3540483525]","['rock with doom metal', 'metal']",4
27476,mfl records,active,http://www.mfl-records.com/,"[3540379236, 3540362570, 70319, 13279, 3540390448]","['doom metal', 'death metal', 'funeral doom metal']",14
27478,venerate industries,active,http://www.venerateindustries.com/,"[35455, 3540376446, 3540493137, 3540362314, 3540468998, 30383, 3540257692]","['heavy metal', 'doom metal']",19
27485,blacksmith records,closed,http://www.blacksmithrecords.eu,"[3540367621, 85692, 3540369137, 84946]","['death metal', 'black metal']",5
27487,noizr productions,active,https://noizr.com,"[3540454619, 3540389114, 49697, 3540367566, 3540326523, 3540438008]","['black metal', 'death metal', 'ambient doom metal', 'experimental metal']",74
27490,vaginal apocalypse productions,unknown,http://vaginalapocalypseproductions.blogspot.com/,[3540339866],"['goregrind with doom metal elements', 'death metal', 'black metal', 'doom metal', 'power electronics', 'harsh noise']",1
27495,viceral productions,active,http://www.viceralproductions.com,[3540366826],['death metal'],9
27497,destroy the humanity studios,active,http://www.destroythehumanity.com/,[3540447185],[],14
27498,dysfunction production,active,nan,[3540339899],[],3
27507,brutal elite records,active,http://www.brutalelite.com/,[115421],[],3
27513,bizarre aggravation,active,http://bizarreaggravation.blogspot.com/,[3540339976],[],1
27522,stormblast productions,active,nan,[3540339999],[],5
27535,snowcitytapes,active,http://snowcitytapes.blogspot.com/,[3540340087],[],14
27538,castle of doom records,active,nan,"[3540547102, 3540338799]","['metal', 'death metal']",53
27541,one eyed toad records,active,http://www.oneeyedtoad.co.uk,"[10501, 3540468085]","['heavy metal with hard rock', 'metal']",3
27543,rdl records,closed,http://rdlrecords.weebly.com,[3540397286],['extreme metal'],48
27544,kanki rekords,active,nan,[3540396778],[],35
27546,svarga music,unknown,nan,"[10075, 128835, 47280, 3540384720, 84045]","['pagan metal', 'black metal', 'folk metal']",74
27551,sturgeon records,active,nan,[3540339647],[],
27557,nordeath prod/distro,closed,nan,[3540349961],"['black metal', 'death metal', 'thrash metal']",23
27558,forneus records,active,http://www.facebook.com/pages/forneus-records/181938368539013,[3540349701],['black metal'],73
27575,exquisite morbidity,closed,http://exquisitemorbidity.blogspot.com/,"[3540342800, 3540356477]",[],1
27576,indestructible object,active,nan,[3540340272],[],1
27594,warhorns records,active,nan,[126987],"['viking metal', 'black metal', 'folk metal']",3
27596,war torn records,active,http://www.wartornrecords.com,[3540374777],"['metal', 'death metal with hardcore', 'black metal with punk']",1
27600,madgoat records,active,nan,[3540340386],[],
27601,infinite obscurity records,active,nan,[3540340413],[],
27602,rostok records,active,http://rostokrecords.kiev.ua/,"[3540340414, 3540548553]",[],74
27605,positive records,unknown,nan,[89587],[],5
27608,blood music,active,http://www.blood-music.com/,"[23631, 23338, 3540391078, 3540295946, 98102, 3540388267, 56896, 3540409311, 3540415935]","['black metal', 'folk metal', 'progressive metal', 'synthwave', 'electronic metal']",35
27619,night voice productions,active,nan,[3540340536],['black metal'],2
27621,replenish records,active,http://www.replenishrecords.com,[3540321416],"['black metal', 'black metal with crust']",1
27622,behind the scenes,active,nan,[3540340526],[],5
27642,broken limbs recordings,closed,nan,[3540370463],"['black metal', 'doom metal', 'black metal with crust']",1
27645,sword metal records,active,nan,"[3540344615, 3540339462]",['black metal'],1
27653,battlenoize recordings,active,nan,[3540350640],"['metal', 'martial industrial', 'neofolk black metal']",6
27656,bridge nine,active,http://www.bridge9.com/,[3540340743],"['death metal with hardcore', 'black metal with punk', 'thrash metal']",1
27662,hymnes d'antan,closed,nan,"[3540365792, 117850, 3540329743, 110953, 3540372122]",['black metal'],6
27664,irish shred records,active,https://www.facebook.com/irish-shred-records-322304717811965,[3540340772],[],1
27670,tagobella,unknown,nan,"[3540372969, 3540340795]","['death metal with noise elements', 'metal', 'drone metal', 'experimental metal']",1
27672,overdose on records,active,nan,[3540340817],[],
27674,masque records,active,http://www.masquerecords.com/,"[79785, 76093]","['heavy metal', 'progressive metal']",23
27680,ukem records,active,http://www.ukemrecords.co.uk/,"[3540492828, 3540328947, 3540415202, 3540385990, 3540456083, 3540333985, 3540257916, 70190, 87760, 3540420531, 122062, 3540406776, 3540425434, 3540361230, 3540388397, 3540322195, 3540477354, 3540357759, 3540364879, 3540442434, 3540325406, 3540330073, 3540462378, 3540292725]","['death metal', 'black metal', 'death metal with grindcore']",3
27686,total death productions,closed,http://www.total-death.com/,[20215],"['black metal', 'death metal', 'thrash metal']",44
27699,six feet under records,active,http://sixfeetunderrecords.com/,[3540366246],[],1
27701,ogro discos,closed,nan,[31497],[],4
27707,coreshop records,active,nan,[3540341029],[],53
27723,s.n.d. production,active,http://stavnekrodiv.livejournal.com/,"[61476, 3540465685]",['black metal'],14
27726,goatland music,active,nan,[107292],[],
27728,southern records,active,http://www.southern.net/,[103750],[],3
27731,wavetransform,active,http://www.wavetransform.com/,[3540341146],[],1
27766,beneath the flame,active,http://www.beneaththeflame.bigcartel.com/,"[3540349298, 3540278784]",[],1
27769,necrotorture productions,closed,nan,[72715],"['black metal', 'death metal']",12
27775,razed soul productions,active,nan,"[3540324130, 3540343484, 3540381367, 3540336318, 3540329728, 3540324213, 3540304031, 3540383343, 42949, 3540299942, 3540352170, 3540354662, 3540379945, 3540330407, 3540311061, 3540299025]",['black metal'],1
27781,altered industry entertainment,active,nan,[126900],[],
27783,blasphemy records,active,nan,[3540341390],[],
27786,belief mower records,unknown,nan,[3540377265],"['atmospheric black metal', 'doom metal']",1
27788,avra,active,nan,[3540341411],[],
27789,tmina records,active,http://www.gromrecords.net,"[43701, 43175, 3540366521, 114372, 3540315124, 3540488176]","['black metal', 'death metal', 'technical death metal', 'thrash metal', 'heavy metal', 'speed metal']",52
27796,ultrametal productions,active,https://www.facebook.com/ultrametalproduc/,[3540489199],['black metal'],2
